OID_	taz	HLTH_COUNT	town	ES_COUNT05	HLTH_COUNT05	HIED_COUNT05	ES_COUNT1	HLTH_COUNT1	HIED_COUNT1	HIED_COUNT	ES_DEN_TAZ	ES_DEN_1	ES_DEN_05	ES_COUNT	HIED_Count5	Shape_Length	Shape_Area	HLTH_COUNT05m	HIED_COUNT05m	ES_COUNT05m	HLTH_COUNT1m	HIED_COUNT1m	ES_COUNT1m	ES_DEN_05m	ES_DEN_1m
1122	1122		QUINCY	12	3	0	58	5	2		24.08543606	18.4619734	15.27887454	3	4	3131.021009	322600.1103	3	0	12	5	2	58	15.27887454	18.4619734
1123	1123	1	QUINCY	4	2	0	40	5	0		29.29455332	12.73239545	5.092958179	2	4	2785.246108	176823.8677	2	0	4	5	0	40	5.092958179	12.73239545
1124	1124		QUINCY	10	0	0	37	3	1		32.52626328	11.77746579	12.73239545	9	4	4199.439691	716648.3526	0	0	10	3	1	37	12.73239545	11.77746579
1125	1125		QUINCY	13	1	0	24	2	0		22.7802803	7.639437268	16.55211408	3	4	2839.97009	341082.9116	1	0	13	2	0	24	16.55211408	7.639437268
1126	1126		QUINCY	3	0	0	18	3	0		0	5.729577951	3.819718634	0	4	5142.831991	603029.946	0	0	3	3	0	18	3.819718634	5.729577951
1127	1127	1	QUINCY	13	1	0	33	4	1		15.31498647	10.50422624	16.55211408	4	4	4217.839072	676458.4783	1	0	13	4	1	33	16.55211408	10.50422624
1128	1128	1	QUINCY	3	1	0	28	4	0		19.23904422	8.912676813	3.819718634	3	4	2905.381046	403864.3625	1	0	3	4	0	28	3.819718634	8.912676813
1129	1129	1	QUINCY	8	2	0	41	5	2		9.947711516	13.05070533	10.18591636	3	6	4985.827796	781080.5851	2	0	8	5	2	41	10.18591636	13.05070533
1130	1130		QUINCY	0	0	0	15	2	0		4.269785172	4.774648293	0	2	6	6423.72609	1213170.221	0	0	0	2	0	15	0	4.774648293
1131	1131	2	QUINCY	4	2	0	9	4	0		5.56429427	2.864788976	5.092958179	5	4	11489.18806	2327328.484	2	0	5	4	0	9	5.56429427	2.864788976
1132	1132	2	QUINCY	5	2	0	10	3	0		15.40567323	3.183098862	6.366197724	7	4	9326.006953	1176833.788	2	0	5	3	0	10	6.366197724	3.183098862
1133	1133		SWAMPSCOTT	0	0	0	4	0	0		2.017445384	1.273239545	0	1	2	6971.93636	1283795.899	0	0	0	0	0	4	0	1.273239545
1134	1134		SWAMPSCOTT	1	0	0	19	1	0		5.719800506	6.047887837	1.273239545	2	2	5054.381839	905621.8334	0	0	1	1	0	19	1.273239545	6.047887837
1135	1135		SWAMPSCOTT	2	0	0	9	1	0		4.182645629	2.864788976	2.546479089	3	2	6030.71467	1857667.376	0	0	2	1	0	9	2.546479089	2.864788976
1136	1136		SWAMPSCOTT	11	0	0	22	0	0		27.02165587	7.002817496	14.00563499	6	2	3440.851098	575091.65	0	0	11	0	0	22	14.00563499	7.002817496
1137	1137		SWAMPSCOTT	3	0	0	20	1	0		2.963058507	6.366197724	3.819718634	1	2	5599.493775	874092.8011	0	0	3	1	0	20	3.819718634	6.366197724
1138	1138		SWAMPSCOTT	7	1	0	11	1	0		50.12902597	3.501408748	8.912676813	4	2	3002.485732	206665.7438	1	0	7	1	0	11	8.912676813	3.501408748
1139	1139	1	SWAMPSCOTT	7	1	0	10	1	0		62.87213752	3.183098862	8.912676813	4	2	1733.54254	164778.1171	1	0	7	1	0	10	8.912676813	3.183098862
1140	1140		SWAMPSCOTT	1	0	0	22	1	0		3.59194309	7.002817496	1.273239545	3	2	7234.532559	2163164.654	0	0	3	1	0	22	3.59194309	7.002817496
1141	1141		MARBLEHEAD	0	0	0	7	0	1		0	2.228169203	0	0	3	5535.821934	1345301.017	0	0	0	0	1	7	0	2.228169203
1142	1142		MARBLEHEAD	1	0	0	4	0	0		2.892179121	1.273239545	1.273239545	2	3	8006.800571	1791028.842	0	0	1	0	0	4	1.273239545	1.273239545
1143	1143		MARBLEHEAD	1	0	0	6	0	0		7.243745392	1.909859317	1.273239545	3	3	8865.302559	1072644.593	0	0	1	0	0	6	1.273239545	1.909859317
1144	1144		MARBLEHEAD	0	0	0	20	0	0		0	6.366197724	0	0	2	10418.65791	1542851.413	0	0	0	0	0	20	0	6.366197724
1145	1145		MARBLEHEAD	16	0	0	23	0	0		43.28215189	7.321127382	20.37183272	13	2	4655.85702	777915.2367	0	0	16	0	0	23	20.37183272	7.321127382
1146	1146		MARBLEHEAD	1	0	0	21	0	0		0	6.68450761	1.273239545	0	3	7097.892626	1650164.048	0	0	1	0	0	21	1.273239545	6.68450761
1147	1147		MARBLEHEAD	7	0	0	21	0	0		23.49936033	6.68450761	8.912676813	7	2	7460.524539	771506.8204	0	0	7	0	0	21	8.912676813	6.68450761
1148	1148		MARBLEHEAD	3	0	0	12	0	0		3.271012239	3.819718634	3.819718634	3	2	8391.439329	2375400.568	0	0	3	0	0	12	3.271012239	3.819718634
1149	1149		SALEM	5	1	0	11	2	0		0	3.501408748	6.366197724	0	2	5294.727891	1331770.906	1	0	5	2	0	11	6.366197724	3.501408748
1150	1150	1	SALEM	4	1	0	6	1	1		3.870900709	1.909859317	5.092958179	2	3	6392.465472	1338183.697	1	0	4	1	1	6	5.092958179	1.909859317
1151	1151		SALEM	1	0	0	7	0	0		3.379385654	2.228169203	1.273239545	4	2	7122.833441	3065631.893	0	0	4	0	0	7	3.379385654	2.228169203
1152	1152		SALEM	2	0	0	8	0	0		3.488710045	2.546479089	2.546479089	3	2	7355.234469	2227174.007	0	0	3	0	0	8	3.488710045	2.546479089
1153	1153	1	SALEM	1	1	0	22	2	1		3.842302184	7.002817496	1.273239545	3	3	6063.17528	2022215.838	1	0	1	2	1	22	1.273239545	7.002817496
1154	1154		SALEM	1	0	0	31	3	0		3.648323305	9.867606472	1.273239545	2	3	5090.564895	1419823.79	0	0	1	3	0	31	1.273239545	9.867606472
1155	1155		SALEM	11	2	0	44	2	0		51.89054005	14.00563499	14.00563499	6	3	2783.076164	299475.1769	2	0	11	2	0	44	14.00563499	14.00563499
1156	1156	1	SALEM	11	1	0	48	3	0		10.52298828	15.27887454	14.00563499	3	3	4775.512617	738380.0236	1	0	11	3	0	48	14.00563499	15.27887454
1157	1157		SALEM	4	1	1	8	1	1	1	22.05410102	2.546479089	5.092958179	2	3	2282.623401	234875.8725	1	1	4	1	1	8	5.092958179	2.546479089
1158	1158		SALEM	6	1	1	36	4	1		21.04083731	11.4591559	7.639437268	4	3	2958.218304	492373.5823	1	1	6	4	1	36	7.639437268	11.4591559
1159	1159		SALEM	4	0	1	33	4	1		11.7693162	10.50422624	5.092958179	3	3	6507.809026	660188.2554	0	1	4	4	1	33	5.092958179	10.50422624
1160	1160		SALEM	30	2	0	45	4	1		111.6637227	14.32394488	38.19718634	11	3	2433.2033	255139.8835	2	0	30	4	1	45	38.19718634	14.32394488
1161	1161	2	SALEM	29	2	0	38	2	1		118.638483	12.09577567	36.9239468	17	3	5550.353581	371125.7659	2	0	29	2	1	38	36.9239468	12.09577567
1162	1162		SALEM	1	0	0	9	0	0		1.267873075	2.864788976	1.273239545	1	2	9339.394598	2042781.853	0	0	1	0	0	9	1.273239545	2.864788976
1163	1163		SALEM	5	1	0	49	1	0		7.075741447	15.59718442	6.366197724	3	3	4734.598691	1098113.094	1	0	5	1	0	49	6.366197724	15.59718442
1164	1164		SALEM	24	0	0	46	4	0		35.96278779	14.64225476	30.55774907	10	3	4659.150932	720185.5778	0	0	24	4	0	46	30.55774907	14.64225476
1165	1165		SALEM	24	0	0	45	4	0		74.02012171	14.32394488	30.55774907	12	3	3200.632966	419883.8992	0	0	24	4	0	45	30.55774907	14.32394488
1166	1166		SALEM	3	0	0	36	2	0		9.877493621	11.4591559	3.819718634	3	2	5794.0815	786633.1915	0	0	3	2	0	36	3.819718634	11.4591559
1167	1167		SALEM	0	0	0	0	0	0		0	0	0	0	3	20306.83399	2052265.937	0	0	0	0	0	0	0	0
1168	1168		BEVERLY	0	0	0	10	0	0		0	3.183098862	0	0	4	7249.880191	1193299.891	0	0	0	0	0	10	0	3.183098862
1169	1169		BEVERLY	1	0	0	21	1	0		3.614638715	6.68450761	1.273239545	1	5	5212.013932	716527.5189	0	0	1	1	0	21	1.273239545	6.68450761
1170	1170	1	BEVERLY	11	1	0	25	2	0		28.75568701	7.957747155	14.00563499	4	5	2945.884442	360274.9062	1	0	11	2	0	25	14.00563499	7.957747155
1171	1171		BEVERLY	0	0	0	11	1	0		1.378916621	3.501408748	0	1	5	6416.862565	1878277.534	0	0	0	1	0	11	0	3.501408748
1172	1172		BEVERLY	3	1	0	15	4	0		3.280246634	4.774648293	3.819718634	2	5	5983.930451	1579142.302	1	0	3	4	0	15	3.819718634	4.774648293
1173	1173		BEVERLY	16	0	0	30	1	0		39.74974255	9.549296586	20.37183272	10	4	5589.732546	651573.5561	0	0	16	1	0	30	20.37183272	9.549296586
1174	1174		BEVERLY	12	0	0	19	0	0		36.20512791	6.047887837	15.27887454	6	3	3215.658244	429218.9963	0	0	12	0	0	19	15.27887454	6.047887837
1175	1175		BEVERLY	14	0	0	31	1	0		91.3747077	9.867606472	17.82535363	9	4	2014.941617	255102.2441	0	0	14	1	0	31	17.82535363	9.867606472
1176	1176		BEVERLY	11	0	0	32	1	0		53.38128734	10.18591636	14.00563499	8	4	2693.421154	388149.217	0	0	11	1	0	32	14.00563499	10.18591636
1177	1177		BEVERLY	11	0	0	30	2	0		27.32276996	9.549296586	14.00563499	7	4	3889.182195	663546.0753	0	0	11	2	0	30	14.00563499	9.549296586
1178	1178		BEVERLY	1	0	0	23	1	0		3.157017078	7.321127382	1.273239545	2	4	6204.178938	1640781.818	0	0	1	1	0	23	1.273239545	7.321127382
1179	1179		BEVERLY	2	0	0	4	0	1		2.795128746	1.273239545	2.546479089	2	4	6660.90253	1853215.609	0	0	2	0	1	4	2.546479089	1.273239545
1180	1180		BEVERLY	8	2	0	24	4	0		17.97485013	7.639437268	10.18591636	7	5	5042.62302	1008626.867	2	0	8	4	0	24	10.18591636	7.639437268
1181	1181	1	BEVERLY	5	1	0	18	2	0		10.93857382	5.729577951	6.366197724	4	4	5368.404927	947102.6676	1	0	5	2	0	18	6.366197724	5.729577951
1182	1182		BEVERLY	0	0	0	4	1	0		0.957309068	1.273239545	0	1	4	8842.755438	2705487.91	0	0	1	1	0	4	0.957309068	1.273239545
1183	1183		BEVERLY	0	0	1	3	0	1	1	0	0.954929659	0	0	4	7190.727705	2060045.834	0	1	0	0	1	3	0	0.954929659
1184	1184		BEVERLY	5	0	0	6	0	0		1.833309226	1.909859317	6.366197724	6	3	15492.88064	8476436.184	0	0	6	0	0	6	1.833309226	1.833309226
1185	1185		BEVERLY	0	0	0	6	2	0		0	1.909859317	0	0	4	8419.183938	3665006.496	0	0	0	2	0	6	0	1.909859317
1186	1186	2	BEVERLY	6	2	0	8	2	0		12.17044519	2.546479089	7.639437268	6	4	5352.785769	1276857.865	2	0	6	2	0	8	7.639437268	2.546479089
1187	1187		BEVERLY	0	0	0	5	1	0		0	1.591549431	0	0	4	7543.904925	2662388.859	0	0	0	1	0	5	0	1.591549431
1188	1188		BEVERLY	0	0	0	0	0	0		0	0	0	0	3	11829.81848	5504146.005	0	0	0	0	0	0	0	0
1189	1189		WENHAM	0	0	1	0	0	1	1	0	0	0	0	3	8713.229855	3618540.508	0	1	0	0	1	0	0	0
1190	1190		WENHAM	4	0	0	13	0	0		1.198333527	4.13802852	5.092958179	5	4	18981.99295	10806624.59	0	0	5	0	0	5	1.198333527	1.198333527
1191	1191		WENHAM	1	0	0	1	0	0		0.388850018	0.318309886	1.273239545	1	4	11250.75894	6660635.174	0	0	1	0	0	1	0.388850018	0.318309886
1192	1192		HAMILTON	0	0	0	1	0	0		0.227220143	0.318309886	0	1	3	18952.97928	11398585	0	0	1	0	0	1	0.227220143	0.227220143
1193	1193		HAMILTON	0	0	1	5	0	1	1	3.735192707	1.591549431	0	5	3	8434.257034	3467007.345	0	1	5	0	1	5	3.735192707	1.591549431
1194	1194		HAMILTON	0	0	0	3	0	0		1.09386414	0.954929659	0	3	3	14416.07689	7103226.122	0	0	3	0	0	3	1.09386414	0.954929659
1195	1195		HAMILTON	0	0	0	0	0	0		1.447340264	0	0	5	4	14226.80356	8947405.715	0	0	5	0	0	5	1.447340264	1.447340264
1196	1196		HAMILTON	0	0	0	0	0	0		0	0	0	0	3	15308.30773	7676019.472	0	0	0	0	0	0	0	0
1197	1197		LYNNFIELD	0	0	0	5	0	0		1.890913931	1.591549431	0	1	1	5273.411559	1369701.744	0	0	0	0	0	5	0	1.591549431
1198	1198		LYNNFIELD	1	0	0	6	1	0		1.477689698	1.909859317	1.273239545	1	0	6926.196439	1752728.001	0	0	1	1	0	6	1.273239545	1.909859317
1199	1199		LYNNFIELD	1	0	0	5	1	0		4.550057443	1.591549431	1.273239545	3	1	7962.707718	1707662.909	0	0	1	1	0	5	1.273239545	1.591549431
1200	1200		LYNNFIELD	0	0	0	10	1	0		0.658379715	3.183098862	0	1	0	10801.76513	3933882.003	0	0	1	1	0	10	0.658379715	3.183098862
1201	1201		LYNNFIELD	5	0	0	6	0	0		4.57538366	1.909859317	6.366197724	6	0	9109.777976	3396420.894	0	0	6	0	0	6	4.57538366	1.909859317
1202	1202		LYNNFIELD	0	0	0	6	0	0		0	1.909859317	0	0	2	9590.095988	4304330.655	0	0	0	0	0	6	0	1.909859317
1203	1203		LYNNFIELD	6	0	0	7	0	0		4.594396032	2.228169203	7.639437268	6	1	9352.559858	3382365.942	0	0	6	0	0	7	4.594396032	2.228169203
1204	1204		LYNNFIELD	0	0	0	0	0	0		0	0	0	0	1	13154.54384	7199509.226	0	0	0	0	0	0	0	0
1205	1205		PEABODY	1	0	0	4	0	0		1.256631711	1.273239545	1.273239545	1	2	6947.337039	2061055.826	0	0	1	0	0	4	1.256631711	1.273239545
1206	1206		PEABODY	0	0	0	8	2	0		0	2.546479089	0	0	2	7639.534215	2561939.27	0	0	0	2	0	8	0	2.546479089
1207	1207		PEABODY	2	0	0	10	0	0		1.15430604	3.183098862	2.546479089	1	2	7181.425288	2243762.071	0	0	1	0	0	10	1.15430604	3.183098862
1208	1208		PEABODY	2	0	0	8	0	0		4.278241424	2.546479089	2.546479089	3	2	7136.642323	1816158.454	0	0	2	0	0	8	2.546479089	2.546479089
1209	1209		PEABODY	8	1	0	31	1	0		4.784060222	9.867606472	10.18591636	3	2	5747.414541	1624135.979	1	0	8	1	0	31	10.18591636	9.867606472
1210	1210	1	PEABODY	23	1	0	34	2	0		95.29619593	10.82253613	29.28450953	15	3	3276.683425	407674.4226	1	0	23	2	0	34	29.28450953	10.82253613
1211	1211		PEABODY	27	1	0	38	2	0		102.8547437	12.09577567	34.37746771	16	4	3181.327442	402896.4368	1	0	27	2	0	38	34.37746771	12.09577567
1212	1212		PEABODY	9	0	0	35	2	0		13.62978218	11.14084602	11.4591559	5	3	4807.646007	950120.8736	0	0	9	2	0	35	11.4591559	11.14084602
1213	1213		PEABODY	1	0	0	20	0	0		0	6.366197724	1.273239545	0	3	4000.814527	731535.4148	0	0	1	0	0	20	1.273239545	6.366197724
1214	1214		PEABODY	6	0	0	8	0	0		14.40513996	2.546479089	7.639437268	4	3	4679.772438	719184.4347	0	0	6	0	0	8	7.639437268	2.546479089
1215	1215		PEABODY	5	0	0	7	0	0		8.965283175	2.228169203	6.366197724	3	3	5270.81741	866672.4943	0	0	5	0	0	7	6.366197724	2.228169203
1216	1216		PEABODY	3	0	0	24	3	0		4.699716943	7.639437268	3.819718634	1	3	3687.384716	551094.4897	0	0	3	3	0	24	3.819718634	7.639437268
1217	1217		PEABODY	1	0	0	30	4	0		1.605509993	9.549296586	1.273239545	1	3	5860.76104	1613187.163	0	0	1	4	0	30	1.273239545	9.549296586
1218	1218		PEABODY	18	1	0	33	2	0		23.88648606	10.50422624	22.91831181	4	4	2941.182655	433716.0525	1	0	18	2	0	33	22.91831181	10.50422624
1219	1219		PEABODY	1	0	0	26	4	0		1.478340812	8.276057041	1.273239545	1	3	6294.112191	1751956.037	0	0	1	4	0	26	1.273239545	8.276057041
1220	1220		PEABODY	5	1	0	22	4	0		6.313559819	7.002817496	6.366197724	1	3	3321.536334	410226.2724	1	0	5	4	0	22	6.366197724	7.002817496
1221	1221	3	PEABODY	6	3	0	15	4	0		16.9241782	4.774648293	7.639437268	5	2	3615.311278	765173.9658	3	0	6	4	0	15	7.639437268	4.774648293
1222	1222	1	PEABODY	7	1	0	20	4	0		15.73064678	6.366197724	8.912676813	5	2	4592.058517	823230.0131	1	0	7	4	0	20	8.912676813	6.366197724
1223	1223		PEABODY	1	0	0	7	3	0		0.709577923	2.228169203	1.273239545	1	2	10050.8921	3650040.434	0	0	1	3	0	7	0.709577923	2.228169203
1224	1224		PEABODY	4	0	0	14	0	0		4.025030937	4.456338407	5.092958179	4	1	7087.026061	2573881.445	0	0	4	0	0	14	4.025030937	4.456338407
1225	1225	1	PEABODY	3	1	0	5	1	0		3.479322393	1.591549431	3.819718634	3	1	7784.62845	2233183.204	1	0	3	1	0	5	3.479322393	1.591549431
1226	1226		PEABODY	2	0	0	4	1	0		1.502037999	1.273239545	2.546479089	2	1	7876.548828	3448631.941	0	0	2	1	0	4	1.502037999	1.273239545
1227	1227		PEABODY	6	0	0	17	0	0		6.55879208	5.411268065	7.639437268	3	1	6219.435211	1184663.919	0	0	6	0	0	17	7.639437268	5.411268065
1228	1228		PEABODY	5	0	0	11	0	0		6.779331447	3.501408748	6.366197724	5	1	6126.541834	1910209.09	0	0	5	0	0	11	6.366197724	3.501408748
1229	1229		PEABODY	0	0	0	3	0	0		0.760619422	0.954929659	0	1	1	9152.34859	3405103.835	0	0	1	0	0	3	0.760619422	0.954929659
1230	1230		PEABODY	0	0	0	0	0	0		0	0	0	0	1	9277.772929	4380972.823	0	0	0	0	0	0	0	0
1231	1231		DANVERS	4	0	0	12	0	0		6.036818494	3.819718634	5.092958179	3	3	9910.691156	1287095.9	0	0	4	0	0	12	5.092958179	3.819718634
1232	1232		DANVERS	7	0	0	24	1	0		15.67575065	7.639437268	8.912676813	4	3	3774.963673	660890.3571	0	0	7	1	0	24	8.912676813	7.639437268
1233	1233		DANVERS	0	0	0	6	0	0		0	1.909859317	0	0	3	9979.640047	1960966.765	0	0	0	0	0	6	0	1.909859317
1234	1234		DANVERS	11	1	0	28	2	0		14.00970275	8.912676813	14.00563499	3	3	4404.425386	554613.0755	1	0	11	2	0	28	14.00563499	8.912676813
1235	1235		DANVERS	9	1	0	29	1	0		16.96646619	9.230986699	11.4591559	2	2	3100.213241	305306.7245	1	0	9	1	0	29	11.4591559	9.230986699
1236	1236		DANVERS	5	0	0	21	1	0		7.345440596	6.68450761	6.366197724	3	2	4379.697962	1057794.183	0	0	5	1	0	21	6.366197724	6.68450761
1237	1237		DANVERS	11	0	0	29	1	0		14.46749414	9.230986699	14.00563499	3	3	3495.062412	537063.5892	0	0	11	1	0	29	14.00563499	9.230986699
1238	1238		DANVERS	9	0	0	21	0	0		25.72861288	6.68450761	11.4591559	8	3	6257.427781	805325.3776	0	0	9	0	0	21	11.4591559	6.68450761
1239	1239		DANVERS	6	0	0	20	0	0		10.43822189	6.366197724	7.639437268	4	2	5157.161191	992501.6489	0	0	6	0	0	20	7.639437268	6.366197724
1240	1240		DANVERS	9	0	0	15	0	0		23.9633046	4.774648293	11.4591559	7	1	4440.606179	756569.9753	0	0	9	0	0	15	11.4591559	4.774648293
1241	1241		DANVERS	1	0	0	1	0	0		0.967344113	0.318309886	1.273239545	1	3	8989.525498	2677421.691	0	0	1	0	0	1	0.967344113	0.318309886
1242	1242		DANVERS	0	0	0	0	0	0		0	0	0	0	3	7698.985269	2090081.213	0	0	0	0	0	0	0	0
1243	1243		DANVERS	4	0	0	14	0	0		5.526006105	4.456338407	5.092958179	4	1	6906.455741	1874763.119	0	0	4	0	0	14	5.092958179	4.456338407
1244	1244		DANVERS	0	0	0	7	0	0		0	2.228169203	0	0	1	7574.837955	2766614.525	0	0	0	0	0	7	0	2.228169203
1245	1245		DANVERS	0	0	0	4	1	0		1.13346394	1.273239545	0	2	1	9698.131046	4570040.596	0	0	2	1	0	4	1.13346394	1.273239545
1246	1246		DANVERS	1	0	0	5	0	0		2.460367235	1.591549431	1.273239545	2	1	7581.813135	2105367.096	0	0	2	0	0	5	2.460367235	1.591549431
1247	1247		DANVERS	2	0	0	12	0	0		4.431400764	3.819718634	2.546479089	1	1	3406.629466	584462.6221	0	0	2	0	0	12	2.546479089	3.819718634
1248	1248		DANVERS	2	0	0	8	0	0		2.790941488	2.546479089	2.546479089	3	1	8948.953384	2783993.991	0	0	3	0	0	8	2.790941488	2.546479089
1249	1249		DANVERS	1	0	0	10	1	1		3.113283095	3.183098862	1.273239545	2	1	5805.123626	1663830.774	0	0	1	1	1	10	1.273239545	3.183098862
1250	1250	1	DANVERS	4	1	1	10	1	1	1	6.796495138	3.183098862	5.092958179	4	1	5350.143002	1524308.078	1	1	4	1	1	10	5.092958179	3.183098862
1251	1251		DANVERS	0	0	0	2	0	0		1.830312055	0.636619772	0	3	1	9896.764448	4245158.256	0	0	3	0	0	2	1.830312055	0.636619772
1252	1252		MIDDLETON	1	0	0	4	0	0		1.894112528	1.273239545	1.273239545	4	1	12814.16463	5469554.891	0	0	4	0	0	4	1.894112528	1.273239545
1253	1253		MIDDLETON	3	0	0	9	0	0		3.24943535	2.864788976	3.819718634	2	1	7364.152677	1594115.796	0	0	3	0	0	9	3.819718634	2.864788976
1254	1254		MIDDLETON	7	0	0	7	0	0		2.104107645	2.228169203	8.912676813	7	1	17963.73232	8616439.762	0	0	7	0	0	7	2.104107645	2.104107645
1255	1255		MIDDLETON	1	0	0	4	0	0		1.942115796	1.273239545	1.273239545	4	1	14605.25022	5334363.925	0	0	4	0	0	4	1.942115796	1.273239545
1256	1256		MIDDLETON	0	0	0	1	0	0		0.156909483	0.318309886	0	1	1	17596.23725	16506256.13	0	0	1	0	0	1	0.156909483	0.156909483
1257	1257		TOPSFIELD	0	0	0	1	0	0		0.280145696	0.318309886	0	1	1	13928.97236	9245146.894	0	0	1	0	0	1	0.280145696	0.280145696
1258	1258		TOPSFIELD	2	0	0	6	0	0		3.528661491	1.909859317	2.546479089	6	1	10988.99494	4403915.961	0	0	6	0	0	6	3.528661491	1.909859317
1259	1259		TOPSFIELD	0	0	0	2	0	0		1.383261531	0.636619772	0	4	1	13748.6511	7489510.994	0	0	4	0	0	2	1.383261531	0.636619772
1260	1260		TOPSFIELD	0	0	0	0	0	0		0.21536833	0	0	1	3	18322.45127	12025854.08	0	0	1	0	0	1	0.21536833	0.21536833
1261	1265		READING	1	0	0	12	3	0		1.661903928	3.819718634	1.273239545	1	2	6607.154998	1558446.349	0	0	1	3	0	12	1.273239545	3.819718634
1262	1266	1	READING	8	1	0	18	1	0		3.519911461	5.729577951	10.18591636	2	2	5139.427044	1471621.169	1	0	8	1	0	18	10.18591636	5.729577951
1263	1267		READING	2	0	0	14	2	0		1.005991063	4.456338407	2.546479089	1	2	9088.397106	2574563.738	0	0	1	2	0	14	1.005991063	4.456338407
1264	1268		READING	0	0	0	12	1	0		2.070660589	3.819718634	0	1	2	6083.080954	1250802.823	0	0	0	1	0	12	0	3.819718634
1265	1269		READING	0	0	0	12	0	0		2.943512448	3.819718634	0	2	2	8750.925272	1759794.229	0	0	0	0	0	12	0	3.819718634
1266	1270		READING	0	0	0	12	0	0		5.391452866	3.819718634	0	2	2	4997.806136	960775.5737	0	0	0	0	0	12	0	3.819718634
1267	1271		READING	14	0	0	17	1	0		149.8646858	5.411268065	17.82535363	9	2	1755.705965	155539.5981	0	0	14	1	0	17	17.82535363	5.411268065
1268	1272		READING	14	1	0	17	1	0		22.50047803	5.411268065	17.82535363	7	2	3830.436556	805756.9597	1	0	14	1	0	17	17.82535363	5.411268065
1269	1273		READING	4	0	0	17	1	0		5.090408543	5.411268065	5.092958179	2	2	4782.340537	1017595.381	0	0	4	1	0	17	5.092958179	5.411268065
1270	1274		READING	0	0	0	0	0	0		0.45985058	0	0	1	2	11030.35643	5632238.434	0	0	1	0	0	0	0.45985058	0
1271	1275		READING	0	0	0	0	0	0		0.80841353	0	0	1	2	9945.789457	3203791.146	0	0	1	0	0	0	0.80841353	0
1272	1276		READING	0	0	0	1	0	0		0.94463546	0.318309886	0	2	2	12344.95742	5483571.64	0	0	2	0	0	1	0.94463546	0.318309886
1273	1277		NORTH READING	0	0	0	0	0	0		2.200052834	0	0	5	1	15541.3553	5886195.254	0	0	5	0	0	0	2.200052834	0
1274	1278		NORTH READING	0	0	0	2	0	0		0.587001581	0.636619772	0	2	0	15426.84076	8824467.236	0	0	2	0	0	2	0.587001581	0.587001581
1275	1279		NORTH READING	0	0	0	11	1	0		3.911237375	3.501408748	0	6	0	9536.771621	3973148.948	0	0	6	1	0	11	3.911237375	3.501408748
1276	1280	1	NORTH READING	2	1	0	9	1	0		1.428881545	2.864788976	2.546479089	3	0	11321.19488	5437794.586	1	0	3	1	0	9	1.428881545	2.864788976
1277	1281		NORTH READING	4	0	0	7	0	0		4.06997309	2.228169203	5.092958179	5	0	7847.951526	3181824.613	0	0	5	0	0	7	4.06997309	2.228169203
1278	1282		NORTH READING	5	0	0	13	0	0		6.580318435	4.13802852	6.366197724	7	0	9396.263084	2755173.165	0	0	7	0	0	13	6.580318435	4.13802852
1279	1283		NORTH READING	9	0	0	12	0	0		11.63720831	3.819718634	11.4591559	7	0	6432.91136	1557926.634	0	0	9	0	0	12	11.4591559	3.819718634
1280	1284		NORTH READING	1	0	0	9	0	0		0.780074478	2.864788976	1.273239545	1	1	10660.9167	3320180.549	0	0	1	0	0	9	0.780074478	2.864788976
1281	1285		WILMINGTON	0	0	0	3	1	0		1.504176099	0.954929659	0	1	2	5239.621503	1721864.955	0	0	0	1	0	3	0	0.954929659
1282	1286	1	WILMINGTON	1	1	0	1	1	0		0.945216951	0.318309886	1.273239545	1	2	8548.629361	2740099.093	1	0	1	1	0	1	0.945216951	0.318309886
1283	1287		WILMINGTON	1	0	0	4	1	0		1.109740628	1.273239545	1.273239545	1	2	7654.360896	2333867.974	0	0	1	1	0	4	1.109740628	1.273239545
1284	1288		WILMINGTON	0	0	0	2	0	0		0.475956279	0.636619772	0	1	2	11791.13221	5441651.316	0	0	1	0	0	2	0.475956279	0.636619772
1285	1289		WILMINGTON	3	0	0	14	1	0		7.660696869	4.456338407	3.819718634	6	2	7129.139839	2028526.768	0	0	3	1	0	14	3.819718634	4.456338407
1286	1290		WILMINGTON	1	0	0	5	1	0		0.616743669	1.591549431	1.273239545	1	2	9847.324164	4199456.339	0	0	1	1	0	5	0.616743669	1.591549431
1287	1291		WILMINGTON	0	0	0	0	0	0		0	0	0	0	0	7931.222037	2946440.186	0	0	0	0	0	0	0	0
1288	1292	1	WILMINGTON	7	1	0	13	1	0		9.783951026	4.13802852	8.912676813	6	0	5883.77697	1588308.1	1	0	7	1	0	13	8.912676813	4.13802852
1289	1293		WILMINGTON	0	0	0	1	0	0		0.651945251	0.318309886	0	1	0	9665.38973	3972707.992	0	0	1	0	0	1	0.651945251	0.318309886
1290	1294		WILMINGTON	2	0	0	8	0	0		2.880008324	2.546479089	2.546479089	4	2	10291.58862	3597195.312	0	0	4	0	0	8	2.880008324	2.546479089
1291	1295		WILMINGTON	2	0	0	3	0	0		2.246476657	0.954929659	2.546479089	3	1	9667.211782	3458733.616	0	0	3	0	0	3	2.246476657	0.954929659
1292	1296		WILMINGTON	0	0	0	2	0	0		0	0.636619772	0	0	0	12832.32397	5697353.955	0	0	0	0	0	2	0	0.636619772
